balcony_area,built_up_area,carpet_area,land_area,distance_to_main_road,nearby_hospital_distance,nearby_market_distance,nearby_metro_distance,nearby_playground_distance,building_age,water_supply_hours,year_built,maintenance_fee,property_tax,service_charge,price,balconies,baths,beds,floor,number_of_units,parking_spaces,total_floors,elevator,furnished,gas_connection,generator,internet_available,power_backup,security_guard,servant_room,road_width,facing_direction,kitchen_type,locality,type
51.64,935.65,832.45,985.5,470.0,940.0,200.0,970.0,210.0,28.0,17.0,1998,27.07,228.73,10.62,3065192.97,3,3,3,1,154,3,15,True,False,False,False,True,False,False,False,39.0,south,inline,Khilgaon,apartment
91.9,1551.55,1179.14,1803.78,50.0,570.0,170.0,270.0,520.0,12.0,16.0,2014,92.1,920.34,42.63,14138373.9,3,5,4,6,173,3,17,True,False,True,True,True,True,False,False,75.0,south,dedicated,Uttara,apartment
64.25,1086.54,838.16,1265.95,820.0,250.0,1000.0,1220.0,850.0,2.0,8.0,2024,18.21,189.53,12.08,4883619.73,3,3,3,22,97,0,29,False,True,True,True,True,False,False,False,22.0,north,inline,Mirpur 1,condominium
170.53,2641.62,2185.17,2778.14,615.0,380.0,900.0,640.0,820.0,20.0,10.0,2006,58.04,878.93,28.41,12222033.03,3,6,6,13,31,1,20,False,True,False,False,False,False,False,False,51.0,east,dedicated,Mirpur 1,penthouse
46.3,723.78,590.74,828.89,690.0,1170.0,540.0,480.0,1080.0,18.0,7.0,2008,14.33,233.14,10.53,2852911.2,1,2,1,4,90,3,21,True,False,True,True,True,True,False,False,51.0,north,inline,Khilgaon,condominium
124.26,2282.41,1835.02,3403.21,295.0,470.0,610.0,220.0,340.0,15.0,23.0,2011,131.36,1291.65,55.53,22300854.23,3,5,4,1,1,2,2,False,True,True,True,True,True,True,True,67.0,west,dedicated,Gulshan,townhouse
303.15,4531.37,3490.78,6760.83,640.0,940.0,770.0,320.0,530.0,14.0,11.0,2012,115.74,1764.21,52.88,32612847.54,3,4,4,1,1,0,3,False,False,True,False,False,True,False,False,18.0,north,dedicated,Motijheel,bungalow
43.39,1099.69,985.23,1197.53,775.0,320.0,1130.0,920.0,550.0,23.0,13.0,2003,27.12,193.67,8.38,3698658.87,2,2,2,7,92,3,17,True,False,True,False,False,False,False,False,31.0,north,inline,Rampura,apartment
359.37,5330.12,4480.9,8423.32,655.0,70.0,230.0,190.0,680.0,28.0,21.0,1998,222.93,1857.57,133.17,50585547.72,3,7,6,1,1,1,4,True,True,False,True,True,False,True,True,28.0,east,dedicated,Niketon,triplex
48.42,1542.02,1254.78,2539.86,855.0,1120.0,650.0,710.0,280.0,1.0,21.0,2025,38.3,439.25,15.63,7520924.19,3,4,4,1,1,3,3,False,True,False,False,True,False,False,False,36.0,south,dedicated,Khilgaon,duplex
76.45,1637.91,1445.48,1843.5,285.0,610.0,650.0,460.0,260.0,20.0,20.0,2006,67.48,732.02,43.87,14116147.97,3,4,4,18,53,3,29,False,False,True,True,True,True,True,False,57.0,west,dedicated,Dhanmondi,condominium
57.92,1242.27,1090.02,1473.7,385.0,220.0,1000.0,1010.0,790.0,13.0,7.0,2013,34.65,397.77,15.38,4956851.57,2,3,2,8,77,1,10,True,False,False,False,True,False,False,False,79.0,west,inline,Jatrabari,condominium
46.29,1205.57,935.51,1328.59,690.0,870.0,1080.0,440.0,730.0,0.0,11.0,2026,21.73,297.79,11.75,5417812.78,2,3,2,5,33,1,8,True,False,True,False,True,False,True,False,70.0,west,inline,Mirpur 10,apartment
108.58,1877.21,1417.38,2196.24,520.0,350.0,210.0,350.0,250.0,20.0,13.0,2006,58.66,1152.79,54.71,16264160.38,3,4,4,5,131,2,16,True,True,True,True,True,True,True,True,49.0,north,dedicated,Niketon,apartment
71.62,1929.18,1693.28,2078.88,310.0,160.0,360.0,270.0,540.0,37.0,18.0,1989,51.25,720.29,32.01,10063089.32,3,4,4,3,181,3,9,True,False,True,False,True,True,False,False,36.0,west,dedicated,Kafrul,apartment
84.48,2083.72,1837.31,2345.7,705.0,910.0,470.0,730.0,790.0,25.0,22.0,2001,64.1,754.88,37.24,10767644.54,3,5,4,9,191,2,26,True,True,True,False,True,False,False,True,44.0,north,dedicated,Kafrul,apartment
60.01,1905.17,1449.95,2714.62,1385.0,1080.0,230.0,690.0,1220.0,39.0,21.0,1987,31.75,394.75,27.66,7522598.6,3,5,4,2,1,1,2,True,True,True,False,False,True,False,False,13.0,west,dedicated,Tejgaon,duplex
115.89,1911.85,1558.98,2217.27,275.0,600.0,680.0,460.0,660.0,5.0,16.0,2021,103.64,1010.02,57.03,20653594.65,3,5,4,3,82,1,15,True,True,True,True,True,True,True,True,69.0,east,dedicated,Gulshan,condominium
77.93,1501.98,1207.03,2634.73,1425.0,740.0,410.0,970.0,1240.0,15.0,7.0,2011,37.81,332.24,13.31,6413015.09,3,4,3,1,1,3,3,True,False,True,False,False,False,False,False,59.0,south,dedicated,Wari,duplex
39.09,1173.42,1000.22,1341.17,675.0,1440.0,1470.0,1040.0,1200.0,31.0,10.0,1995,33.32,362.7,10.18,4036324.06,2,2,2,12,188,0,24,True,False,False,False,False,False,False,True,75.0,north,inline,Wari,condominium
117.03,3332.34,2958.99,4828.72,450.0,620.0,400.0,140.0,470.0,12.0,22.0,2014,130.22,1333.36,88.87,36564057.94,3,5,4,1,1,1,1,False,True,True,False,True,True,False,False,42.0,east,dedicated,Bashundhara,bungalow
107.94,1564.54,1335.16,2235.38,450.0,1370.0,1100.0,1020.0,670.0,35.0,13.0,1991,25.46,450.39,19.16,6007582.48,3,5,4,2,1,2,3,True,False,False,True,True,False,False,False,15.0,west,dedicated,Wari,duplex
164.78,2408.45,2088.79,3697.36,685.0,320.0,330.0,330.0,90.0,12.0,18.0,2014,85.03,1532.07,53.14,25007214.25,3,6,5,3,1,1,4,False,False,True,True,True,True,True,False,75.0,east,dedicated,Cantonment,duplex
37.64,1060.03,853.53,1197.14,335.0,260.0,240.0,220.0,640.0,35.0,13.0,1991,61.16,440.2,27.75,9040563.27,3,4,3,7,119,2,27,True,True,False,True,True,True,True,True,75.0,south,inline,Gulshan,condominium
228.15,5861.73,4932.91,9788.13,710.0,630.0,400.0,710.0,200.0,24.0,7.0,2002,150.14,1404.77,77.86,27504634.35,3,5,4,1,1,0,2,False,True,True,False,False,True,False,False,12.0,east,dedicated,Jatrabari,villa
49.89,1222.1,1043.07,1436.73,1465.0,340.0,1370.0,780.0,900.0,23.0,12.0,2003,35.04,183.69,9.27,4110371.52,3,4,3,4,147,3,30,True,False,True,False,True,False,False,False,25.0,east,inline,Paltan,apartment
85.17,1896.26,1537.41,3437.79,420.0,450.0,720.0,110.0,800.0,35.0,19.0,1991,60.57,695.91,20.44,10880481.72,3,4,4,1,1,3,3,False,True,False,True,True,True,False,False,23.0,west,dedicated,Shyamoli,townhouse
117.86,2093.11,1658.4,2440.29,470.0,230.0,250.0,540.0,150.0,20.0,16.0,2006,101.67,909.9,53.16,18540383.0,3,3,3,5,30,1,6,True,True,True,True,True,True,False,True,79.0,east,dedicated,Cantonment,condominium
54.84,767.15,608.1,910.8,1340.0,950.0,1260.0,1100.0,1460.0,11.0,23.0,2015,17.99,224.03,10.18,3101334.0,2,3,2,4,165,3,14,False,False,True,False,True,True,False,False,67.0,east,inline,Lalbagh,condominium
216.39,3279.18,2531.22,5001.18,1430.0,1310.0,580.0,470.0,240.0,15.0,9.0,2011,49.9,736.54,25.65,14328963.03,3,4,4,1,1,3,1,False,True,False,False,False,False,False,False,19.0,west,dedicated,Mirpur 10,triplex
530.69,7736.65,6306.73,12469.27,490.0,290.0,490.0,560.0,460.0,16.0,8.0,2010,454.26,4751.63,137.21,95077270.01,3,6,5,1,1,1,3,False,True,True,True,True,True,True,False,31.0,north,dedicated,Bashundhara,villa
82.02,2464.47,2203.59,2646.6,415.0,350.0,470.0,230.0,100.0,22.0,12.0,2004,113.85,1286.77,52.6,21092303.69,3,4,4,14,150,2,25,True,False,True,False,True,True,True,False,51.0,north,dedicated,Banani,condominium
211.83,3952.06,3517.04,7534.82,975.0,120.0,790.0,730.0,290.0,18.0,20.0,2008,135.69,1159.41,51.17,28173740.02,3,6,5,2,1,2,2,False,True,True,True,True,False,True,False,36.0,south,dedicated,Mohammedpur,bungalow
39.38,1263.23,1092.72,1377.03,760.0,1460.0,560.0,1100.0,520.0,0.0,17.0,2026,34.59,363.03,17.38,5942223.62,3,4,3,1,124,0,19,True,False,True,True,False,True,True,True,61.0,east,inline,Khilgaon,apartment
86.62,2449.8,1946.99,3864.12,685.0,1360.0,670.0,900.0,550.0,13.0,14.0,2013,73.1,569.28,30.43,11708658.49,3,6,6,3,1,3,4,True,True,False,False,True,False,True,False,29.0,west,dedicated,Mirpur 1,triplex
51.14,1111.9,885.5,1278.01,295.0,510.0,270.0,390.0,300.0,4.0,8.0,2022,63.59,602.46,17.13,11357424.81,2,2,2,1,164,1,19,True,False,True,True,True,True,True,True,14.0,east,inline,Banani,apartment
57.97,861.93,759.73,936.13,325.0,1150.0,1040.0,750.0,580.0,12.0,11.0,2014,18.14,214.87,10.3,3472407.59,2,2,2,1,131,2,14,True,False,False,True,True,True,False,False,16.0,east,inline,Malibagh,apartment
399.88,5047.71,4366.43,6041.27,315.0,240.0,540.0,650.0,150.0,23.0,10.0,2003,283.68,1520.63,106.01,53835177.81,3,7,6,7,117,2,17,False,False,True,True,True,True,True,False,48.0,south,dedicated,Bashundhara,penthouse
71.15,1171.75,908.55,1287.51,955.0,390.0,340.0,600.0,160.0,14.0,15.0,2012,24.11,502.02,19.14,7139593.61,2,2,2,7,35,2,15,True,True,False,False,True,True,False,False,47.0,north,inline,Kafrul,apartment
179.71,3108.25,2589.33,3695.37,535.0,910.0,540.0,730.0,840.0,24.0,12.0,2002,68.09,650.69,51.05,21972686.91,3,4,4,4,101,2,7,True,False,True,True,True,False,False,False,17.0,east,dedicated,Farmgate,penthouse
388.69,5924.28,5141.38,10465.51,220.0,100.0,630.0,100.0,60.0,11.0,16.0,2015,267.87,3070.01,91.64,75034485.69,3,6,5,2,1,3,2,False,True,True,True,True,True,False,False,22.0,east,dedicated,Niketon,villa
164.67,3597.03,3175.71,5580.98,300.0,370.0,680.0,370.0,650.0,28.0,22.0,1998,163.95,2059.86,97.18,31831059.13,3,6,5,1,1,2,3,False,True,True,False,True,True,True,False,63.0,north,dedicated,Baridhara,duplex
