id,split,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,was_contacted_before,campaign_intensity,age_group,quarter
240,labeled,36,technician,married,tertiary,no,69.0,no,no,cellular,19,aug,209.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q3
241,labeled,24,technician,single,secondary,no,-55.0,yes,no,cellular,19,may,23.0,1,-1,0,unknown,no,0,1.0,joven,Q2
242,labeled,46,management,single,tertiary,no,588.0,yes,no,cellular,29,jan,190.0,3,-1,0,unknown,no,0,3.0,adulto,Q1
243,labeled,52,blue-collar,married,primary,no,1336.0,yes,no,cellular,29,jul,213.0,2,-1,0,unknown,no,0,2.0,adulto,Q3
244,labeled,35,management,single,tertiary,no,2983.0,yes,no,cellular,25,may,179.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
245,labeled,25,admin.,married,secondary,no,14.0,yes,no,cellular,18,jul,225.0,1,-1,0,unknown,no,0,1.0,joven,Q3
246,labeled,50,blue-collar,married,secondary,no,574.0,no,no,cellular,26,aug,83.0,4,-1,0,unknown,no,0,4.0,adulto,Q3
250,labeled,23,blue-collar,single,primary,no,8618.0,yes,no,cellular,15,may,169.0,1,346,1,failure,no,1,0.5,joven,Q2
252,labeled,24,student,single,secondary,no,514.0,yes,no,telephone,18,may,12.0,3,374,1,other,no,1,1.5,joven,Q2
253,labeled,33,blue-collar,single,primary,no,589.0,yes,no,cellular,21,may,29.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
254,labeled,43,blue-collar,married,secondary,no,3062.0,yes,no,cellular,15,may,253.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q2
255,labeled,31,blue-collar,married,secondary,no,0.0,no,yes,telephone,15,jul,275.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q3
256,labeled,66,retired,married,tertiary,no,1938.0,no,no,cellular,28,jan,216.0,1,91,4,success,yes,1,0.2,senior,Q1
257,labeled,32,technician,married,secondary,no,482.0,no,no,cellular,26,aug,98.0,14,-1,0,unknown,no,0,14.0,adulto_joven,Q3
260,labeled,41,technician,single,secondary,no,-48.0,yes,yes,cellular,3,apr,154.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
261,labeled,24,student,single,secondary,no,1841.0,no,no,cellular,9,dec,390.0,1,-1,0,unknown,no,0,1.0,joven,Q4
262,labeled,31,admin.,married,secondary,no,219.0,yes,no,cellular,18,jul,191.0,3,-1,0,unknown,no,0,3.0,adulto_joven,Q3
263,labeled,45,unemployed,married,primary,no,183.0,yes,yes,cellular,27,may,62.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q2
264,labeled,51,services,married,secondary,no,5800.0,yes,no,cellular,29,may,147.0,2,-1,0,unknown,no,0,2.0,adulto,Q2
265,labeled,32,technician,single,tertiary,no,741.0,yes,no,cellular,11,aug,238.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q3
267,labeled,45,services,divorced,primary,no,3863.0,yes,no,cellular,20,jun,10.0,3,-1,0,unknown,no,0,3.0,adulto_joven,Q2
268,labeled,44,management,divorced,tertiary,no,469.0,yes,yes,cellular,26,may,127.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q2
269,labeled,21,services,single,secondary,no,359.0,no,no,telephone,5,jun,329.0,1,95,1,other,no,1,0.5,joven,Q2
271,labeled,37,services,single,secondary,no,1184.0,yes,no,cellular,15,may,102.0,1,333,2,failure,no,1,0.3333333333333333,adulto_joven,Q2
272,labeled,47,blue-collar,married,secondary,yes,-610.0,yes,no,cellular,26,may,118.0,2,-1,0,unknown,no,0,2.0,adulto,Q2
274,labeled,38,admin.,married,primary,no,3918.0,yes,no,cellular,20,apr,196.0,2,315,2,failure,no,1,0.6666666666666666,adulto_joven,Q2
275,labeled,36,blue-collar,divorced,secondary,no,-144.0,yes,no,cellular,26,may,222.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q2
276,labeled,46,blue-collar,married,secondary,no,130.0,no,no,cellular,20,jun,252.0,3,-1,0,unknown,no,0,3.0,adulto,Q2
277,labeled,56,technician,married,secondary,no,211.0,no,yes,cellular,23,jul,442.0,2,-1,0,unknown,no,0,2.0,adulto,Q3
279,labeled,51,technician,married,primary,no,1549.0,no,no,cellular,20,jun,12.0,5,-1,0,unknown,no,0,5.0,adulto,Q2
280,labeled,39,entrepreneur,married,tertiary,no,2640.0,yes,no,cellular,20,may,253.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
281,labeled,54,services,married,secondary,no,-24.0,no,yes,cellular,9,jul,85.0,1,-1,0,unknown,no,0,1.0,adulto,Q3
282,labeled,40,blue-collar,married,secondary,no,1005.0,yes,no,cellular,6,may,410.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
283,labeled,49,blue-collar,married,primary,no,367.0,no,no,cellular,26,may,59.0,2,-1,0,unknown,no,0,2.0,adulto,Q2
284,labeled,56,management,married,tertiary,no,3173.0,yes,no,cellular,5,feb,139.0,1,-1,0,unknown,no,0,1.0,adulto,Q1
285,labeled,28,blue-collar,married,secondary,no,68.0,yes,no,cellular,13,may,160.0,3,-1,0,unknown,no,0,3.0,joven,Q2
286,labeled,38,blue-collar,married,secondary,no,169.0,yes,yes,cellular,20,may,172.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
287,labeled,44,blue-collar,married,secondary,no,510.0,yes,no,cellular,20,apr,222.0,1,154,1,failure,no,1,0.5,adulto_joven,Q2
288,labeled,32,blue-collar,single,secondary,no,136.0,yes,no,cellular,18,may,232.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q2
289,labeled,59,retired,divorced,secondary,no,5850.0,no,no,cellular,14,may,1031.94,2,-1,0,unknown,yes,0,2.0,adulto,Q2
290,labeled,26,admin.,single,secondary,no,320.0,yes,no,cellular,22,jul,242.0,7,-1,0,unknown,no,0,7.0,joven,Q3
291,labeled,43,blue-collar,married,secondary,yes,-620.4,yes,no,cellular,30,may,67.0,3,-1,0,unknown,no,0,3.0,adulto_joven,Q2
292,labeled,41,management,married,tertiary,no,3875.0,no,no,cellular,15,oct,231.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q4
293,labeled,38,unemployed,married,primary,no,1142.0,yes,yes,cellular,8,may,249.0,5,-1,0,unknown,no,0,5.0,adulto_joven,Q2
294,labeled,53,technician,divorced,secondary,no,322.0,no,no,cellular,9,jul,175.0,1,-1,0,unknown,no,0,1.0,adulto,Q3
296,labeled,32,blue-collar,married,secondary,no,29.0,yes,no,cellular,5,may,321.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q2
297,labeled,49,blue-collar,married,secondary,no,0.0,no,no,cellular,28,aug,173.0,2,-1,0,unknown,no,0,2.0,adulto,Q3
298,labeled,48,management,married,tertiary,no,992.0,yes,no,cellular,29,jan,121.0,3,-1,0,unknown,no,0,3.0,adulto,Q1
299,labeled,25,services,single,secondary,no,362.0,no,no,telephone,25,jul,168.0,1,-1,0,unknown,no,0,1.0,joven,Q3
300,labeled,51,management,married,tertiary,no,179.0,yes,yes,cellular,1,jun,8.0,1,687,2,failure,no,1,0.3333333333333333,adulto,Q2
304,labeled,30,admin.,single,secondary,no,74.0,yes,no,cellular,6,aug,121.0,6,112,3,other,no,1,1.5,joven,Q3
305,labeled,35,technician,married,secondary,no,2190.0,no,no,cellular,19,nov,256.0,3,-1,0,unknown,no,0,3.0,adulto_joven,Q4
306,labeled,31,services,single,secondary,no,2068.0,no,no,cellular,29,aug,319.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q3
307,labeled,34,management,married,tertiary,no,1004.0,yes,yes,cellular,21,nov,81.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q4
308,labeled,37,entrepreneur,married,tertiary,no,4802.0,yes,no,cellular,20,may,156.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q2
311,labeled,36,management,married,tertiary,no,-379.0,yes,no,cellular,31,jul,30.0,29,-1,0,unknown,no,0,29.0,adulto_joven,Q3
312,labeled,45,blue-collar,married,secondary,no,109.0,no,no,cellular,11,aug,209.0,4,-1,0,unknown,no,0,4.0,adulto_joven,Q3
313,labeled,58,retired,married,secondary,no,502.0,yes,no,cellular,12,may,197.0,2,370,3,failure,no,1,0.5,adulto,Q2
314,labeled,34,services,divorced,secondary,no,989.0,yes,no,cellular,6,may,89.0,1,344,1,failure,no,1,0.5,adulto_joven,Q2
315,labeled,53,technician,married,secondary,no,9146.0,no,no,cellular,13,aug,136.0,4,-1,0,unknown,no,0,4.0,adulto,Q3
316,labeled,53,entrepreneur,married,primary,no,24.0,yes,no,telephone,10,sep,230.0,3,-1,0,unknown,yes,0,3.0,adulto,Q3
317,labeled,49,blue-collar,single,primary,no,2146.0,yes,no,cellular,7,may,1031.94,2,353,2,other,yes,1,0.6666666666666666,adulto,Q2
318,labeled,36,blue-collar,divorced,primary,no,112.0,yes,no,cellular,2,jun,123.0,4,-1,0,unknown,no,0,4.0,adulto_joven,Q2
319,labeled,28,blue-collar,single,secondary,no,514.0,no,yes,cellular,8,jul,681.0,1,-1,0,unknown,yes,0,1.0,joven,Q3
323,labeled,45,technician,divorced,secondary,no,809.0,yes,no,cellular,13,may,155.0,2,363,4,failure,no,1,0.4,adulto_joven,Q2
324,labeled,35,self-employed,married,secondary,no,8874.0,no,no,cellular,21,nov,33.0,3,-1,0,unknown,no,0,3.0,adulto_joven,Q4
325,labeled,35,management,married,tertiary,no,1251.0,yes,no,cellular,19,may,210.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q2
327,labeled,29,technician,single,tertiary,no,405.0,yes,no,cellular,17,jul,119.0,1,-1,0,unknown,no,0,1.0,joven,Q3
328,labeled,36,admin.,single,tertiary,no,970.0,no,no,cellular,11,nov,118.0,4,104,7,failure,no,1,0.5,adulto_joven,Q4
331,labeled,57,technician,married,secondary,no,215.0,yes,no,cellular,5,may,216.0,3,-1,0,unknown,no,0,3.0,adulto,Q2
332,labeled,74,retired,married,secondary,no,911.0,no,no,telephone,17,apr,394.0,2,-1,0,unknown,yes,0,2.0,senior,Q2
333,labeled,26,services,single,secondary,no,255.0,yes,no,cellular,4,may,101.0,2,-1,0,unknown,no,0,2.0,joven,Q2
334,labeled,28,student,single,secondary,no,153.0,no,no,cellular,23,jul,1031.94,2,-1,0,unknown,yes,0,2.0,joven,Q3
335,labeled,40,admin.,single,secondary,no,2378.0,yes,no,cellular,2,jun,65.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
336,labeled,31,blue-collar,single,secondary,no,-223.0,yes,no,cellular,30,may,66.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q2
337,labeled,26,admin.,single,secondary,no,3521.0,no,yes,cellular,7,sep,57.0,2,-1,0,unknown,no,0,2.0,joven,Q3
338,labeled,35,management,married,tertiary,no,4282.0,yes,no,cellular,9,may,357.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
339,labeled,33,management,married,secondary,no,3125.0,yes,no,cellular,23,may,350.0,5,-1,0,unknown,no,0,5.0,adulto_joven,Q2
340,labeled,50,self-employed,divorced,tertiary,no,3.0,yes,no,cellular,20,apr,76.0,1,-1,0,unknown,yes,0,1.0,adulto,Q2
341,labeled,32,services,married,secondary,yes,-228.0,yes,yes,cellular,25,jul,123.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q3
342,labeled,32,technician,single,secondary,no,24.0,no,no,cellular,19,aug,156.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q3
343,labeled,38,management,divorced,tertiary,no,4416.0,yes,no,cellular,30,may,162.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
344,labeled,40,technician,married,secondary,no,100.0,yes,no,cellular,13,may,134.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q2
345,labeled,31,blue-collar,single,tertiary,no,467.0,yes,yes,cellular,19,may,147.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
346,labeled,45,admin.,married,primary,no,541.0,no,no,cellular,11,may,8.0,5,350,3,other,no,1,1.25,adulto_joven,Q2
348,labeled,30,management,single,tertiary,no,1362.0,no,no,cellular,20,nov,240.0,2,-1,0,unknown,no,0,2.0,joven,Q4
349,labeled,52,admin.,single,primary,no,0.0,no,no,cellular,19,may,182.0,11,-1,0,unknown,no,0,11.0,adulto,Q2
351,labeled,83,retired,married,primary,no,431.0,no,no,telephone,22,jun,883.0,1,140,1,failure,yes,1,0.5,senior,Q2
352,labeled,33,admin.,single,tertiary,no,497.0,yes,no,cellular,7,may,31.0,1,363,2,failure,no,1,0.3333333333333333,adulto_joven,Q2
353,labeled,48,admin.,single,secondary,no,1156.0,yes,no,cellular,28,may,357.0,1,-1,0,unknown,no,0,1.0,adulto,Q2
354,labeled,31,technician,married,secondary,no,2358.0,yes,no,cellular,13,may,247.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
355,labeled,48,blue-collar,married,secondary,no,326.0,yes,no,cellular,14,may,24.0,6,-1,0,unknown,no,0,6.0,adulto,Q2
356,labeled,26,self-employed,married,tertiary,no,470.0,yes,no,cellular,9,feb,133.0,3,-1,0,unknown,no,0,3.0,joven,Q1
357,labeled,35,admin.,married,secondary,no,146.0,yes,yes,cellular,29,jan,41.0,1,184,7,failure,no,1,0.125,adulto_joven,Q1
358,labeled,36,technician,divorced,secondary,no,663.0,yes,yes,cellular,3,apr,190.0,1,133,1,other,no,1,0.5,adulto_joven,Q2
360,labeled,53,technician,married,secondary,no,230.0,no,yes,cellular,13,aug,112.0,2,-1,0,unknown,no,0,2.0,adulto,Q3
361,labeled,34,blue-collar,married,secondary,no,335.0,yes,yes,cellular,15,may,150.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q2
362,labeled,58,self-employed,married,primary,no,664.0,yes,no,cellular,17,jun,16.0,3,-1,0,unknown,no,0,3.0,adulto,Q2
363,labeled,37,blue-collar,married,secondary,no,2013.0,yes,no,cellular,10,jul,214.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q3
364,labeled,31,management,married,tertiary,no,6284.0,no,no,cellular,20,nov,303.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q4
365,labeled,33,technician,married,secondary,no,-198.0,no,no,cellular,15,may,297.0,3,-1,0,unknown,no,0,3.0,adulto_joven,Q2
366,labeled,28,technician,single,tertiary,no,0.0,yes,no,cellular,4,jun,205.0,6,-1,0,unknown,no,0,6.0,joven,Q2
367,labeled,34,management,single,tertiary,no,-286.0,yes,no,cellular,19,aug,181.0,6,-1,0,unknown,no,0,6.0,adulto_joven,Q3
368,labeled,55,management,married,tertiary,no,179.0,yes,no,cellular,8,aug,73.0,6,-1,0,unknown,no,0,6.0,adulto,Q3
370,labeled,37,management,divorced,tertiary,no,158.0,yes,no,cellular,5,jun,227.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
371,labeled,36,entrepreneur,single,secondary,no,481.0,no,no,cellular,25,jul,141.0,3,-1,0,unknown,no,0,3.0,adulto_joven,Q3
372,labeled,51,technician,married,secondary,no,1483.0,yes,no,cellular,18,jul,227.0,2,-1,0,unknown,no,0,2.0,adulto,Q3
373,labeled,32,technician,divorced,secondary,no,-392.0,yes,no,cellular,2,jun,180.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
374,labeled,53,retired,married,secondary,no,4959.0,no,no,cellular,6,may,109.0,1,87,2,failure,no,1,0.3333333333333333,adulto,Q2
375,labeled,48,technician,married,secondary,no,10662.0,no,no,telephone,31,jul,5.0,3,-1,0,unknown,no,0,3.0,adulto,Q3
376,labeled,47,services,divorced,secondary,no,167.0,no,no,cellular,5,may,212.0,1,-1,0,unknown,no,0,1.0,adulto,Q2
379,labeled,37,technician,married,secondary,no,4022.0,yes,no,cellular,26,may,178.0,5,-1,0,unknown,no,0,5.0,adulto_joven,Q2
382,labeled,58,technician,married,secondary,no,165.0,no,no,cellular,12,aug,92.0,4,-1,0,unknown,no,0,4.0,adulto,Q3
383,labeled,43,blue-collar,married,secondary,no,624.0,yes,no,cellular,30,sep,175.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q3
384,labeled,52,technician,married,secondary,no,1790.0,yes,no,cellular,19,may,144.0,2,-1,0,unknown,no,0,2.0,adulto,Q2
385,labeled,34,blue-collar,married,secondary,no,245.0,yes,no,cellular,29,may,193.0,6,-1,0,unknown,no,0,6.0,adulto_joven,Q2
386,labeled,38,management,divorced,secondary,no,-16.0,no,no,cellular,21,nov,11.0,4,-1,0,unknown,no,0,4.0,adulto_joven,Q4
388,labeled,56,admin.,divorced,secondary,yes,-444.0,yes,yes,cellular,9,may,185.0,2,-1,0,unknown,no,0,2.0,adulto,Q2
389,labeled,51,admin.,divorced,secondary,no,349.0,yes,no,cellular,8,may,186.0,1,-1,0,unknown,no,0,1.0,adulto,Q2
390,labeled,32,blue-collar,married,secondary,no,-33.0,yes,no,cellular,12,may,145.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
391,labeled,34,admin.,divorced,secondary,no,1266.0,yes,no,cellular,15,may,259.0,3,-1,0,unknown,no,0,3.0,adulto_joven,Q2
392,labeled,39,unemployed,married,secondary,no,271.0,yes,no,cellular,3,jun,116.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
396,labeled,46,housemaid,married,primary,no,11.0,yes,no,telephone,21,jul,171.0,1,-1,0,unknown,no,0,1.0,adulto,Q3
397,labeled,51,admin.,married,secondary,no,416.0,yes,yes,cellular,16,oct,95.0,1,-1,0,unknown,no,0,1.0,adulto,Q4
398,labeled,60,retired,married,primary,no,2.0,no,no,cellular,26,aug,63.0,2,-1,0,unknown,no,0,2.0,adulto,Q3
399,labeled,60,management,single,tertiary,no,0.0,no,yes,cellular,23,jul,151.0,1,-1,0,unknown,no,0,1.0,adulto,Q3
400,labeled,58,retired,married,secondary,no,414.0,no,no,cellular,27,aug,104.0,5,-1,0,unknown,no,0,5.0,adulto,Q3
402,labeled,29,blue-collar,single,tertiary,no,450.0,no,no,telephone,21,apr,403.0,1,-1,0,unknown,yes,0,1.0,joven,Q2
403,labeled,38,blue-collar,married,primary,no,2577.0,no,no,cellular,9,jun,172.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
404,labeled,40,technician,single,secondary,no,589.0,no,yes,cellular,14,aug,87.0,6,-1,0,unknown,no,0,6.0,adulto_joven,Q3
405,labeled,38,self-employed,single,secondary,no,1138.0,yes,no,cellular,21,may,91.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q2
406,labeled,45,technician,single,secondary,no,415.0,yes,no,cellular,30,may,891.0,4,-1,0,unknown,yes,0,4.0,adulto_joven,Q2
407,labeled,35,entrepreneur,single,tertiary,no,139.0,yes,no,cellular,18,jul,799.0,2,-1,0,unknown,yes,0,2.0,adulto_joven,Q3
408,labeled,38,technician,married,secondary,no,4027.0,yes,no,cellular,19,nov,75.0,2,177,5,failure,no,1,0.3333333333333333,adulto_joven,Q4
409,labeled,37,management,married,tertiary,no,857.0,yes,no,cellular,3,jun,101.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
410,labeled,27,housemaid,married,secondary,no,4853.0,yes,yes,telephone,23,jul,82.0,3,-1,0,unknown,no,0,3.0,joven,Q3
411,labeled,36,management,single,tertiary,no,1528.0,yes,no,cellular,8,may,81.0,3,170,1,failure,no,1,1.5,adulto_joven,Q2
412,labeled,27,self-employed,single,secondary,no,57.0,no,no,cellular,29,jan,168.0,1,-1,0,unknown,no,0,1.0,joven,Q1
413,labeled,29,housemaid,single,tertiary,no,21.0,no,no,cellular,5,feb,110.0,2,64,2,success,yes,1,0.6666666666666666,joven,Q1
415,labeled,51,self-employed,divorced,primary,no,10923.0,no,no,cellular,6,may,106.0,2,-1,0,unknown,no,0,2.0,adulto,Q2
416,labeled,40,management,married,secondary,no,635.0,yes,no,cellular,17,apr,74.0,2,256,1,failure,no,1,1.0,adulto_joven,Q2
417,labeled,28,technician,single,tertiary,no,106.0,no,no,cellular,28,jan,321.0,2,-1,0,unknown,no,0,2.0,joven,Q1
418,labeled,47,technician,married,secondary,no,823.0,yes,no,telephone,18,nov,195.0,3,112,8,other,no,1,0.3333333333333333,adulto,Q4
419,labeled,47,technician,married,secondary,no,66.0,no,no,cellular,28,aug,118.0,8,-1,0,unknown,no,0,8.0,adulto,Q3
420,labeled,31,management,married,tertiary,no,1347.0,yes,yes,cellular,21,may,85.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
421,labeled,35,admin.,single,secondary,no,1819.0,yes,no,cellular,25,may,65.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q2
422,labeled,40,admin.,single,secondary,no,0.0,no,no,cellular,7,jul,173.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q3
423,labeled,40,management,married,tertiary,no,292.0,yes,no,cellular,23,jul,97.0,5,-1,0,unknown,no,0,5.0,adulto_joven,Q3
424,labeled,33,blue-collar,married,secondary,no,324.0,yes,no,cellular,14,may,178.0,7,365,5,other,no,1,1.1666666666666667,adulto_joven,Q2
425,labeled,25,technician,single,secondary,no,506.0,no,yes,cellular,17,nov,386.0,2,-1,0,unknown,yes,0,2.0,joven,Q4
426,labeled,49,blue-collar,divorced,secondary,no,36.0,yes,no,cellular,13,may,27.0,5,-1,0,unknown,no,0,5.0,adulto,Q2
427,labeled,35,blue-collar,single,secondary,no,0.0,yes,no,cellular,16,apr,169.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
428,labeled,42,entrepreneur,married,primary,yes,62.0,yes,yes,cellular,6,feb,139.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q1
429,labeled,49,admin.,married,secondary,no,13219.0,no,yes,telephone,8,jul,77.0,2,-1,0,unknown,no,0,2.0,adulto,Q3
430,labeled,38,blue-collar,married,secondary,no,2010.0,yes,no,cellular,18,nov,354.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q4
431,labeled,53,services,married,secondary,no,-10.0,yes,yes,cellular,16,apr,144.0,2,-1,0,unknown,no,0,2.0,adulto,Q2
432,labeled,41,services,married,secondary,no,102.0,yes,yes,cellular,13,may,83.0,7,-1,0,unknown,no,0,7.0,adulto_joven,Q2
433,labeled,25,technician,married,tertiary,no,907.0,yes,no,cellular,12,may,185.0,2,-1,0,unknown,no,0,2.0,joven,Q2
435,labeled,36,admin.,married,secondary,no,-417.0,yes,yes,cellular,13,may,106.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
436,labeled,31,admin.,single,secondary,no,-407.0,no,yes,cellular,7,jul,230.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q3
437,labeled,69,retired,single,tertiary,no,2147.0,no,no,cellular,29,jul,417.0,1,184,4,success,yes,1,0.2,senior,Q3
438,labeled,39,management,single,tertiary,no,12437.0,no,no,telephone,18,nov,40.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q4
440,labeled,39,technician,married,secondary,no,493.0,no,no,cellular,26,may,289.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
442,labeled,35,services,married,secondary,no,190.0,yes,no,cellular,17,apr,203.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
444,labeled,54,management,married,primary,no,3850.0,no,yes,cellular,20,nov,104.0,3,-1,0,unknown,no,0,3.0,adulto,Q4
445,labeled,48,management,married,secondary,no,0.0,yes,no,cellular,8,may,612.0,1,344,1,other,no,1,0.5,adulto,Q2
446,labeled,44,unemployed,married,secondary,no,306.0,yes,no,cellular,12,may,129.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q2
448,labeled,42,self-employed,divorced,tertiary,no,209.0,yes,no,cellular,8,may,144.0,3,-1,0,unknown,no,0,3.0,adulto_joven,Q2
450,labeled,36,blue-collar,married,secondary,no,0.0,no,no,cellular,20,jun,332.0,3,-1,0,unknown,no,0,3.0,adulto_joven,Q2
451,labeled,39,management,married,tertiary,no,282.0,no,yes,cellular,28,jul,60.0,3,-1,0,unknown,no,0,3.0,adulto_joven,Q3
452,labeled,38,unemployed,married,tertiary,no,2810.0,yes,no,cellular,30,apr,830.0,1,-1,0,unknown,yes,0,1.0,adulto_joven,Q2
453,labeled,30,admin.,single,secondary,no,1004.0,yes,no,cellular,29,jan,253.0,1,-1,0,unknown,no,0,1.0,joven,Q1
455,labeled,32,management,divorced,tertiary,no,945.0,no,no,cellular,12,aug,204.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q3
458,labeled,37,services,single,secondary,no,21.0,yes,no,cellular,2,feb,96.0,1,271,2,other,no,1,0.3333333333333333,adulto_joven,Q1
459,labeled,56,services,divorced,secondary,no,997.0,no,no,cellular,29,jul,88.0,6,-1,0,unknown,no,0,6.0,adulto,Q3
461,labeled,45,technician,married,secondary,no,-159.0,yes,no,cellular,14,jul,287.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q3
462,labeled,51,housemaid,married,primary,no,494.0,yes,no,cellular,20,may,142.0,3,-1,0,unknown,no,0,3.0,adulto,Q2
463,labeled,37,blue-collar,married,secondary,no,191.0,yes,no,cellular,5,jun,66.0,3,-1,0,unknown,no,0,3.0,adulto_joven,Q2
464,labeled,47,admin.,single,secondary,no,3686.0,no,no,cellular,12,jul,250.0,2,181,4,success,yes,1,0.4,adulto,Q3
466,labeled,41,management,married,tertiary,no,660.0,yes,no,cellular,21,may,253.0,3,-1,0,unknown,no,0,3.0,adulto_joven,Q2
469,labeled,36,blue-collar,divorced,secondary,no,-10.0,no,no,cellular,5,jun,152.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q2
471,labeled,42,entrepreneur,married,tertiary,no,0.0,no,no,cellular,9,jul,236.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q3
472,labeled,64,management,married,tertiary,no,675.0,no,no,telephone,22,apr,135.0,3,-1,0,unknown,no,0,3.0,senior,Q2
