id,split,age,job,marital,education,default,balance,housing,loan,contact,day,duration,campaign,pdays,previous,poutcome,y,month_num,season,month_sin,month_cos,day_sin,day_cos,early_month,late_month,avg_contact_duration,contacts_per_month,financial_stress,education_unknown,age_group,balance_group
149,labeled,32,technician,married,secondary,0,269,1,0,cellular,19,168,2,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,-0.651372482722222,-0.7587581226927911,0,0,84.0,0.25,0,0,1,2
150,labeled,57,admin.,married,secondary,0,-960,1,0,telephone,15,8,7,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.10116832198743272,-0.994869323391895,0,0,1.1428571428571428,1.4,1,0,4,1
151,labeled,31,blue-collar,married,secondary,0,184,1,0,unknown,2,40,1,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,0.39435585511331855,0.9189578116202306,1,0,40.0,0.16666666666666666,0,0,1,2
152,labeled,30,services,single,primary,0,78,1,0,cellular,15,317,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.10116832198743272,-0.994869323391895,0,0,317.0,0.2,0,0,1,2
153,labeled,45,technician,single,tertiary,0,2090,0,0,cellular,29,29,14,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,-0.3943558551133187,0.9189578116202306,0,1,2.0714285714285716,1.75,0,0,3,3
154,labeled,51,management,single,tertiary,0,294,1,0,cellular,15,415,4,375,1,failure,1,5,spring,0.49999999999999994,-0.8660254037844387,0.10116832198743272,-0.994869323391895,0,0,103.75,0.8,0,0,3,2
155,labeled,36,management,single,secondary,0,0,0,0,cellular,13,333,5,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,0.48530196253108104,-0.8743466161445821,0,0,66.6,0.625,0,0,2,1
156,labeled,34,blue-collar,married,primary,0,-315,1,1,cellular,9,134,4,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,0.9680771188662043,-0.2506525322587204,1,0,33.5,0.5714285714285714,2,0,1,1
157,labeled,50,self-employed,divorced,tertiary,0,53,1,0,unknown,28,67,2,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.5712682150947924,0.8207634412072763,0,1,33.5,0.4,0,0,3,2
158,labeled,44,blue-collar,married,secondary,0,-666,1,0,unknown,5,257,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.8486442574947509,0.5289640103269624,1,0,257.0,0.2,1,0,2,1
159,labeled,41,blue-collar,married,secondary,0,343,1,0,unknown,14,89,7,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.29936312297335804,-0.9541392564000488,0,0,12.714285714285714,1.4,0,0,2,2
160,labeled,35,admin.,single,secondary,0,851,1,0,cellular,11,85,2,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.7907757369376989,-0.6121059825476626,0,0,42.5,0.4,0,0,2,2
161,labeled,38,blue-collar,married,secondary,0,5100,1,0,unknown,17,145,6,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,-0.2993631229733582,-0.9541392564000488,0,0,24.166666666666668,1.0,0,0,2,4
162,labeled,55,unknown,married,primary,0,158,0,0,unknown,4,15,1,-1,0,unknown,0,9,autumn,-1.0,-1.8369701987210297e-16,0.72479278722912,0.6889669190756866,1,0,15.0,0.1111111111111111,0,0,4,2
163,labeled,48,management,divorced,tertiary,0,1325,1,0,unknown,6,339,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.9377521321470804,0.3473052528448203,1,0,339.0,0.2,0,0,3,3
164,labeled,38,technician,married,secondary,0,1003,0,0,unknown,9,119,1,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,0.9680771188662043,-0.2506525322587204,1,0,119.0,0.16666666666666666,0,0,2,3
165,labeled,38,management,married,tertiary,0,0,1,0,unknown,20,206,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.7907757369376986,-0.6121059825476627,0,1,206.0,0.2,0,0,2,1
166,labeled,42,admin.,divorced,secondary,0,1813,1,0,unknown,14,150,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.29936312297335804,-0.9541392564000488,0,0,150.0,0.2,0,0,2,3
167,labeled,44,technician,single,secondary,0,42,1,0,cellular,13,195,3,351,10,failure,0,5,spring,0.49999999999999994,-0.8660254037844387,0.48530196253108104,-0.8743466161445821,0,0,65.0,0.6,0,0,2,2
168,labeled,43,unknown,married,tertiary,0,1942,0,0,unknown,19,385,1,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,-0.651372482722222,-0.7587581226927911,0,0,385.0,0.16666666666666666,0,0,2,3
169,labeled,53,entrepreneur,married,secondary,0,-121,1,0,unknown,9,101,3,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.9680771188662043,-0.2506525322587204,1,0,33.666666666666664,0.6,1,0,3,1
170,labeled,41,management,married,tertiary,0,3019,1,0,cellular,14,80,3,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,0.29936312297335804,-0.9541392564000488,0,0,26.666666666666668,0.42857142857142855,0,0,2,3
171,labeled,26,services,single,secondary,1,-157,1,0,cellular,15,44,2,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.10116832198743272,-0.994869323391895,0,0,22.0,0.4,2,0,1,1
172,labeled,31,services,married,secondary,0,506,1,0,unknown,6,19,18,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,0.9377521321470804,0.3473052528448203,1,0,1.0555555555555556,3.0,0,0,1,2
173,labeled,36,management,single,tertiary,0,3884,1,0,unknown,27,21,5,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.72479278722912,0.6889669190756865,0,1,4.2,1.0,0,0,2,3
175,labeled,22,student,single,primary,0,3469,0,0,cellular,20,332,1,183,3,failure,1,10,autumn,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0,1,332.0,0.1,0,0,0,3
176,labeled,30,blue-collar,married,primary,0,-509,1,1,unknown,28,244,6,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.5712682150947924,0.8207634412072763,0,1,40.666666666666664,1.2,2,0,1,1
177,labeled,49,housemaid,married,primary,0,248,1,0,cellular,21,450,1,-1,0,unknown,0,11,autumn,-0.5000000000000004,0.8660254037844384,-0.8978045395707417,-0.44039415155763423,0,1,450.0,0.09090909090909091,0,0,3,2
178,labeled,30,blue-collar,married,secondary,0,966,1,0,cellular,13,256,2,351,2,failure,0,5,spring,0.49999999999999994,-0.8660254037844387,0.48530196253108104,-0.8743466161445821,0,0,128.0,0.4,0,0,1,2
179,labeled,45,blue-collar,single,primary,0,1005,0,0,cellular,29,182,2,-1,0,unknown,0,1,winter,0.49999999999999994,0.8660254037844387,-0.3943558551133187,0.9189578116202306,0,1,91.0,2.0,0,0,3,3
181,labeled,33,management,single,tertiary,0,3152,0,0,cellular,29,421,2,-1,0,unknown,1,6,summer,1.2246467991473532e-16,-1.0,-0.3943558551133187,0.9189578116202306,0,1,210.5,0.3333333333333333,0,0,1,3
182,labeled,36,admin.,married,unknown,0,2326,0,0,cellular,19,111,1,-1,0,unknown,0,11,autumn,-0.5000000000000004,0.8660254037844384,-0.651372482722222,-0.7587581226927911,0,0,111.0,0.09090909090909091,0,0,2,3
183,labeled,32,management,single,tertiary,0,653,1,1,cellular,20,148,2,-1,0,unknown,0,4,spring,0.8660254037844387,-0.4999999999999998,-0.7907757369376986,-0.6121059825476627,0,1,74.0,0.5,1,0,1,2
184,labeled,34,blue-collar,married,primary,0,87,1,0,cellular,14,406,2,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.29936312297335804,-0.9541392564000488,0,0,203.0,0.4,0,0,1,2
185,labeled,53,housemaid,married,primary,0,2584,0,0,cellular,15,99,1,-1,0,unknown,0,4,spring,0.8660254037844387,-0.4999999999999998,0.10116832198743272,-0.994869323391895,0,0,99.0,0.25,0,0,3,3
188,labeled,52,services,married,secondary,0,432,0,0,cellular,26,73,17,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,-0.8486442574947509,0.5289640103269624,0,1,4.294117647058823,2.125,0,0,3,2
189,labeled,29,technician,single,tertiary,0,2485,0,0,telephone,24,48,6,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,-0.9884683243281114,0.15142777750457667,0,1,8.0,0.8571428571428571,0,0,1,3
190,labeled,48,management,married,primary,0,2533,0,0,cellular,26,219,6,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,-0.8486442574947509,0.5289640103269624,0,1,36.5,0.75,0,0,3,3
193,labeled,57,self-employed,married,secondary,0,11496,0,0,cellular,19,198,1,-1,0,unknown,0,11,autumn,-0.5000000000000004,0.8660254037844384,-0.651372482722222,-0.7587581226927911,0,0,198.0,0.09090909090909091,0,0,4,5
194,labeled,41,management,married,tertiary,0,47,1,0,cellular,17,312,5,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,-0.2993631229733582,-0.9541392564000488,0,0,62.4,0.7142857142857143,0,0,2,2
195,labeled,46,services,married,secondary,0,446,1,1,cellular,13,389,4,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.48530196253108104,-0.8743466161445821,0,0,97.25,0.8,1,0,3,2
196,labeled,36,technician,married,tertiary,0,0,0,0,cellular,22,147,2,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,-0.9680771188662041,-0.2506525322587213,0,1,73.5,0.25,0,0,2,1
199,labeled,34,management,married,tertiary,0,0,1,0,cellular,7,262,1,99,2,success,1,8,summer,-0.8660254037844385,-0.5000000000000004,0.9884683243281114,0.1514277775045767,1,0,262.0,0.125,0,0,1,1
200,labeled,34,management,married,secondary,0,0,0,0,cellular,2,270,1,-1,0,unknown,0,2,winter,0.8660254037844386,0.5000000000000001,0.39435585511331855,0.9189578116202306,1,0,270.0,0.5,0,0,1,1
201,labeled,49,blue-collar,married,primary,0,942,1,0,unknown,12,66,1,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,0.6513724827222223,-0.758758122692791,0,0,66.0,0.16666666666666666,0,0,3,2
203,labeled,39,management,single,tertiary,0,3796,0,0,cellular,2,96,2,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,0.39435585511331855,0.9189578116202306,1,0,48.0,0.3333333333333333,0,0,2,3
204,labeled,39,services,married,secondary,0,237,1,0,cellular,17,244,2,-1,0,unknown,0,4,spring,0.8660254037844387,-0.4999999999999998,-0.2993631229733582,-0.9541392564000488,0,0,122.0,0.5,0,0,2,2
205,labeled,27,blue-collar,single,secondary,0,3799,0,0,cellular,22,279,2,-1,0,unknown,1,4,spring,0.8660254037844387,-0.4999999999999998,-0.9680771188662041,-0.2506525322587213,0,1,139.5,0.5,0,0,1,3
206,labeled,55,management,married,primary,0,2592,0,0,cellular,4,328,2,94,2,success,1,9,autumn,-1.0,-1.8369701987210297e-16,0.72479278722912,0.6889669190756866,1,0,164.0,0.2222222222222222,0,0,4,3
207,labeled,37,blue-collar,married,primary,0,658,1,0,cellular,5,127,2,258,4,failure,0,2,winter,0.8660254037844386,0.5000000000000001,0.8486442574947509,0.5289640103269624,1,0,63.5,1.0,0,0,2,2
209,labeled,49,management,single,secondary,0,57,1,0,cellular,29,185,2,246,1,failure,0,1,winter,0.49999999999999994,0.8660254037844387,-0.3943558551133187,0.9189578116202306,0,1,92.5,2.0,0,0,3,2
210,labeled,48,management,divorced,tertiary,0,516,1,0,cellular,9,528,1,-1,0,unknown,0,4,spring,0.8660254037844387,-0.4999999999999998,0.9680771188662043,-0.2506525322587204,1,0,528.0,0.25,0,0,3,2
211,labeled,42,management,married,secondary,0,-193,1,0,unknown,12,247,2,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.6513724827222223,-0.758758122692791,0,0,123.5,0.4,1,0,2,1
213,labeled,40,blue-collar,married,primary,0,1197,0,1,telephone,16,201,5,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,-0.10116832198743204,-0.9948693233918952,0,0,40.2,0.7142857142857143,1,0,2,3
214,labeled,31,blue-collar,single,primary,0,860,1,0,telephone,14,113,2,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.29936312297335804,-0.9541392564000488,0,0,56.5,0.4,0,0,1,2
215,labeled,31,management,married,tertiary,0,0,0,0,unknown,14,298,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.29936312297335804,-0.9541392564000488,0,0,298.0,0.2,0,0,1,1
216,labeled,50,technician,married,secondary,0,0,0,0,cellular,7,152,2,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,0.9884683243281114,0.1514277775045767,1,0,76.0,0.2857142857142857,0,0,3,1
217,labeled,41,management,married,tertiary,0,773,1,0,cellular,26,106,8,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,-0.8486442574947509,0.5289640103269624,0,1,13.25,1.0,0,0,2,2
218,labeled,43,blue-collar,married,primary,0,182,1,0,cellular,12,58,3,347,5,failure,0,5,spring,0.49999999999999994,-0.8660254037844387,0.6513724827222223,-0.758758122692791,0,0,19.333333333333332,0.6,0,0,2,2
219,labeled,40,technician,married,secondary,0,53,1,1,cellular,29,194,1,247,1,failure,0,1,winter,0.49999999999999994,0.8660254037844387,-0.3943558551133187,0.9189578116202306,0,1,194.0,1.0,1,0,2,2
220,labeled,30,admin.,married,secondary,0,20,1,0,cellular,11,157,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.7907757369376989,-0.6121059825476626,0,0,157.0,0.2,0,0,1,2
221,labeled,31,unknown,divorced,tertiary,0,137,0,0,cellular,22,385,9,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,-0.9680771188662041,-0.2506525322587213,0,1,42.77777777777778,1.125,0,0,1,2
222,labeled,45,services,divorced,secondary,0,-180,0,0,unknown,3,155,2,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,0.5712682150947923,0.8207634412072763,1,0,77.5,0.2857142857142857,1,0,3,1
223,labeled,54,blue-collar,married,primary,0,207,0,0,unknown,19,200,2,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,-0.651372482722222,-0.7587581226927911,0,0,100.0,0.3333333333333333,0,0,3,2
225,labeled,51,technician,married,secondary,0,509,1,0,cellular,20,26,6,-1,0,unknown,0,11,autumn,-0.5000000000000004,0.8660254037844384,-0.7907757369376986,-0.6121059825476627,0,1,4.333333333333333,0.5454545454545454,0,0,3,2
229,labeled,44,technician,divorced,secondary,0,0,0,0,cellular,28,264,5,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,-0.5712682150947924,0.8207634412072763,0,1,52.8,0.7142857142857143,0,0,2,1
230,labeled,32,management,single,tertiary,0,119,1,0,cellular,5,118,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.8486442574947509,0.5289640103269624,1,0,118.0,0.2,0,0,1,2
231,labeled,27,management,single,tertiary,0,451,0,0,cellular,23,205,3,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,-0.9987165071710528,-0.05064916883871355,0,1,68.33333333333333,0.5,0,0,1,2
232,labeled,43,unemployed,divorced,secondary,0,1585,1,0,cellular,19,87,1,-1,0,unknown,0,11,autumn,-0.5000000000000004,0.8660254037844384,-0.651372482722222,-0.7587581226927911,0,0,87.0,0.09090909090909091,0,0,2,3
233,labeled,32,management,single,tertiary,0,142,1,0,unknown,6,118,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.9377521321470804,0.3473052528448203,1,0,118.0,0.2,0,0,1,2
236,labeled,35,services,single,secondary,0,422,1,0,cellular,20,11,5,319,2,other,0,4,spring,0.8660254037844387,-0.4999999999999998,-0.7907757369376986,-0.6121059825476627,0,1,2.2,1.25,0,0,2,2
237,labeled,53,technician,married,primary,0,6837,1,0,cellular,19,77,1,-1,0,unknown,0,11,autumn,-0.5000000000000004,0.8660254037844384,-0.651372482722222,-0.7587581226927911,0,0,77.0,0.09090909090909091,0,0,3,4
238,labeled,38,admin.,married,tertiary,0,1996,0,0,cellular,27,164,2,130,2,failure,1,3,spring,1.0,6.123233995736766e-17,-0.72479278722912,0.6889669190756865,0,1,82.0,0.6666666666666666,0,0,2,3
239,labeled,42,management,married,tertiary,0,1197,0,0,telephone,8,376,2,-1,0,unknown,1,9,autumn,-1.0,-1.8369701987210297e-16,0.9987165071710528,-0.05064916883871264,1,0,188.0,0.2222222222222222,0,0,2,3
240,labeled,36,technician,married,tertiary,0,69,0,0,cellular,19,209,2,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,-0.651372482722222,-0.7587581226927911,0,0,104.5,0.25,0,0,2,2
241,labeled,24,technician,single,secondary,0,-55,1,0,unknown,19,23,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.651372482722222,-0.7587581226927911,0,0,23.0,0.2,1,0,0,1
242,labeled,46,management,single,tertiary,0,588,1,0,cellular,29,190,3,-1,0,unknown,0,1,winter,0.49999999999999994,0.8660254037844387,-0.3943558551133187,0.9189578116202306,0,1,63.333333333333336,3.0,0,0,3,2
243,labeled,52,blue-collar,married,primary,0,1336,1,0,cellular,29,213,2,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,-0.3943558551133187,0.9189578116202306,0,1,106.5,0.2857142857142857,0,0,3,3
244,labeled,35,management,single,tertiary,0,2983,1,0,cellular,25,179,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.9377521321470804,0.3473052528448203,0,1,179.0,0.2,0,0,2,3
245,labeled,25,admin.,married,secondary,0,14,1,0,cellular,18,225,1,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,-0.4853019625310808,-0.8743466161445822,0,0,225.0,0.14285714285714285,0,0,1,2
246,labeled,50,blue-collar,married,secondary,0,574,0,0,cellular,26,83,4,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,-0.8486442574947509,0.5289640103269624,0,1,20.75,0.5,0,0,3,2
250,labeled,23,blue-collar,single,primary,0,8618,1,0,cellular,15,169,1,346,1,failure,0,5,spring,0.49999999999999994,-0.8660254037844387,0.10116832198743272,-0.994869323391895,0,0,169.0,0.2,0,0,0,4
252,labeled,24,student,single,secondary,0,514,1,0,telephone,18,12,3,374,1,other,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.4853019625310808,-0.8743466161445822,0,0,4.0,0.6,0,0,0,2
253,labeled,33,blue-collar,single,primary,0,589,1,0,unknown,21,29,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.8978045395707417,-0.44039415155763423,0,1,29.0,0.2,0,0,1,2
254,labeled,43,blue-collar,married,secondary,0,3062,1,0,unknown,15,253,2,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.10116832198743272,-0.994869323391895,0,0,126.5,0.4,0,0,2,3
255,labeled,31,blue-collar,married,secondary,0,0,0,1,telephone,15,275,2,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,0.10116832198743272,-0.994869323391895,0,0,137.5,0.2857142857142857,1,0,1,1
256,labeled,66,retired,married,tertiary,0,1938,0,0,cellular,28,216,1,91,4,success,1,1,winter,0.49999999999999994,0.8660254037844387,-0.5712682150947924,0.8207634412072763,0,1,216.0,1.0,0,0,5,3
257,labeled,32,technician,married,secondary,0,482,0,0,cellular,26,98,14,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,-0.8486442574947509,0.5289640103269624,0,1,7.0,1.75,0,0,1,2
260,labeled,41,technician,single,secondary,0,-48,1,1,cellular,3,154,1,-1,0,unknown,0,4,spring,0.8660254037844387,-0.4999999999999998,0.5712682150947923,0.8207634412072763,1,0,154.0,0.25,2,0,2,1
261,labeled,24,student,single,secondary,0,1841,0,0,cellular,9,390,1,-1,0,unknown,0,12,winter,-2.4492935982947064e-16,1.0,0.9680771188662043,-0.2506525322587204,1,0,390.0,0.08333333333333333,0,0,0,3
262,labeled,31,admin.,married,secondary,0,219,1,0,cellular,18,191,3,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,-0.4853019625310808,-0.8743466161445822,0,0,63.666666666666664,0.42857142857142855,0,0,1,2
263,labeled,45,unemployed,married,primary,0,183,1,1,unknown,27,62,2,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.72479278722912,0.6889669190756865,0,1,31.0,0.4,1,0,3,2
264,labeled,51,services,married,unknown,0,5800,1,0,unknown,29,147,2,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.3943558551133187,0.9189578116202306,0,1,73.5,0.4,0,0,3,4
265,labeled,32,technician,single,tertiary,0,741,1,0,cellular,11,238,1,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,0.7907757369376989,-0.6121059825476626,0,0,238.0,0.125,0,0,1,2
267,labeled,45,services,divorced,primary,0,3863,1,0,unknown,20,10,3,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,-0.7907757369376986,-0.6121059825476627,0,1,3.3333333333333335,0.5,0,0,3,3
268,labeled,44,management,divorced,tertiary,0,469,1,1,unknown,26,127,2,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.8486442574947509,0.5289640103269624,0,1,63.5,0.4,1,0,2,2
269,labeled,21,services,single,secondary,0,359,0,0,telephone,5,329,1,95,1,other,0,6,summer,1.2246467991473532e-16,-1.0,0.8486442574947509,0.5289640103269624,1,0,329.0,0.16666666666666666,0,0,0,2
271,labeled,37,services,single,secondary,0,1184,1,0,cellular,15,102,1,333,2,failure,0,5,spring,0.49999999999999994,-0.8660254037844387,0.10116832198743272,-0.994869323391895,0,0,102.0,0.2,0,0,2,3
272,labeled,47,blue-collar,married,secondary,1,-610,1,0,unknown,26,118,2,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.8486442574947509,0.5289640103269624,0,1,59.0,0.4,2,0,3,1
274,labeled,38,admin.,married,primary,0,3918,1,0,cellular,20,196,2,315,2,failure,0,4,spring,0.8660254037844387,-0.4999999999999998,-0.7907757369376986,-0.6121059825476627,0,1,98.0,0.5,0,0,2,3
275,labeled,36,blue-collar,divorced,secondary,0,-144,1,0,unknown,26,222,2,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.8486442574947509,0.5289640103269624,0,1,111.0,0.4,1,0,2,1
276,labeled,46,blue-collar,married,secondary,0,130,0,0,unknown,20,252,3,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,-0.7907757369376986,-0.6121059825476627,0,1,84.0,0.5,0,0,3,2
